2023-05-03 14:59:32,926 DEBUG   SystemMonitor:2184 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-05-03 14:59:32,927 DEBUG   SenderThread:2184 [sender.py:send():375] send: stats
2023-05-03 14:59:34,597 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 14:59:34,662 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 14:59:34,677 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: stop_status
2023-05-03 14:59:34,678 DEBUG   SenderThread:2184 [sender.py:send_request():402] send_request: stop_status
2023-05-03 14:59:39,656 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 14:59:40,046 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 14:59:44,703 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 14:59:45,107 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 14:59:49,685 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: stop_status
2023-05-03 14:59:49,685 DEBUG   SenderThread:2184 [sender.py:send_request():402] send_request: stop_status
2023-05-03 14:59:49,747 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 14:59:51,000 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 14:59:54,793 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 14:59:56,043 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 14:59:59,844 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:00:01,080 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:00:02,937 DEBUG   SenderThread:2184 [sender.py:send():375] send: stats
2023-05-03 15:00:04,700 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: stop_status
2023-05-03 15:00:04,701 DEBUG   SenderThread:2184 [sender.py:send_request():402] send_request: stop_status
2023-05-03 15:00:04,887 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:00:07,041 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
2023-05-03 15:00:09,923 DEBUG   HandlerThread:2184 [handler.py:handle_request():144] handle_request: status_report
